pub_date;amnt_base;amnt_trade;id;price;type;user;
19 декабря 2017 г. 1:09:50;0.0014890000;0.0827910000;387430;0.0179850467;sell;sera27;
19 декабря 2017 г. 1:09:50;0.0014890000;0.0827910000;387429;0.0179850467;buy;Alexles;
19 декабря 2017 г. 1:08:21;0.0018790000;0.1044720000;387406;0.0179856804;sell;sera27;
19 декабря 2017 г. 1:08:21;0.0018790000;0.1044720000;387405;0.0179856804;buy;ruzo707;
19 декабря 2017 г. 1:08:15;0.0030380000;0.1689180000;387400;0.0179850578;sell;sera27;
19 декабря 2017 г. 1:08:15;0.0030380000;0.1689180000;387399;0.0179850578;buy;Alexles;
19 декабря 2017 г. 1:07:32;0.0015390000;0.0855690000;387390;0.0179854854;sell;sera27;
19 декабря 2017 г. 1:07:32;0.0015390000;0.0855690000;387389;0.0179854854;buy;ruzo707;
19 декабря 2017 г. 1:07:32;0.0000020000;0.0001140000;387388;0.0175438596;sell;ALPH;
19 декабря 2017 г. 1:06:13;0.0021920000;0.1225880000;387372;0.0178810324;sell;ALPH;
19 декабря 2017 г. 1:06:13;0.0021920000;0.1225880000;387371;0.0178810324;buy;Alexles;
19 декабря 2017 г. 1:05:10;0.0029420000;0.1645320000;387364;0.0178810201;sell;ALPH;
19 декабря 2017 г. 1:05:10;0.0029420000;0.1645320000;387363;0.0178810201;buy;Alexles;
19 декабря 2017 г. 1:03:27;0.0029020000;0.1622950000;387302;0.0178810191;sell;ALPH;
19 декабря 2017 г. 1:03:27;0.0029020000;0.1622950000;387301;0.0178810191;buy;Alexles;
19 декабря 2017 г. 1:02:19;0.0028630000;0.1601130000;387280;0.0178811215;sell;ALPH;
19 декабря 2017 г. 1:02:19;0.0028630000;0.1601130000;387279;0.0178811215;buy;Alexles;
19 декабря 2017 г. 0:59:47;0.0015030000;0.0840570000;387208;0.0178807238;sell;ALPH;
19 декабря 2017 г. 0:59:47;0.0015030000;0.0840570000;387207;0.0178807238;buy;Alexles;
19 декабря 2017 г. 0:59:47;0.0013200000;0.0739470000;387206;0.0178506227;sell;lozikiss;
19 декабря 2017 г. 0:59:47;0.0013200000;0.0739470000;387205;0.0178506227;buy;Alexles;
19 декабря 2017 г. 0:57:17;0.0018700000;0.1045760000;387144;0.0178817319;sell;ALPH;
19 декабря 2017 г. 0:57:17;0.0018700000;0.1045760000;387143;0.0178817319;buy;Alexles;
19 декабря 2017 г. 0:57:17;0.0008830000;0.0494720000;387142;0.0178484799;sell;sergio21;
19 декабря 2017 г. 0:57:17;0.0008830000;0.0494720000;387141;0.0178484799;buy;Alexles;
