pub_date;amnt_base;amnt_trade;id;price;type;user
20 декабря 2017 г. 23:54:28;0.0011940000;3000.0000000000;432429;0.0000003980;buy;Smile13666
20 декабря 2017 г. 23:48:23;0.0028640000;7197.7219710000;432354;0.0000003979;buy;miffka
20 декабря 2017 г. 23:48:23;0.0028640000;7197.7219710000;432353;0.0000003979;sell;ruzo707
20 декабря 2017 г. 23:47:52;0.0034380000;8639.2780290000;432346;0.0000003979;buy;miffka
20 декабря 2017 г. 23:47:51;0.0034380000;8639.2780290000;432345;0.0000003979;sell;ke9nn
20 декабря 2017 г. 23:45:10;0.0036510000;9176.0000000000;432322;0.0000003979;sell;edassik
20 декабря 2017 г. 23:45:09;0.0036510000;9176.0000000000;432321;0.0000003979;buy;miffka
20 декабря 2017 г. 23:36:03;0.0003970000;1000.0000000000;432112;0.0000003970;buy;viktordubina
20 декабря 2017 г. 23:36:03;0.0003970000;1000.0000000000;432111;0.0000003970;sell;ruzo707
20 декабря 2017 г. 23:35:22;0.0011910000;3000.0000000000;432082;0.0000003970;sell;UseBit
20 декабря 2017 г. 23:35:22;0.0011910000;3000.0000000000;432081;0.0000003970;buy;viktordubina
20 декабря 2017 г. 23:26:45;0.0015850000;3984.0000000000;431756;0.0000003978;buy;alexandr77il
20 декабря 2017 г. 23:26:45;0.0015850000;3984.0000000000;431755;0.0000003978;sell;ruzo707
20 декабря 2017 г. 23:25:25;0.0004040000;1016.0000000000;431740;0.0000003976;sell;ruzo707
20 декабря 2017 г. 23:25:25;0.0004040000;1016.0000000000;431739;0.0000003976;buy;alexandr77il
20 декабря 2017 г. 23:06:28;0.0009000000;2251.6887670000;431320;0.0000003997;sell;vector88
20 декабря 2017 г. 23:06:28;0.0009000000;2251.6887670000;431319;0.0000003997;buy;uran109
20 декабря 2017 г. 23:05:32;0.0003700000;999.0000000000;431288;0.0000003704;buy;lola
20 декабря 2017 г. 23:05:32;0.0003700000;999.0000000000;431287;0.0000003704;sell;metla13
20 декабря 2017 г. 23:01:54;0.0009990000;2500.0000000000;431204;0.0000003996;sell;vector88
20 декабря 2017 г. 23:01:54;0.0009990000;2500.0000000000;431203;0.0000003996;buy;snvl1993
20 декабря 2017 г. 22:59:48;0.0013870000;3470.7613210000;431152;0.0000003996;sell;vector88
20 декабря 2017 г. 22:59:48;0.0013870000;3470.7613210000;431151;0.0000003996;buy;Raja92
20 декабря 2017 г. 22:59:48;0.0004240000;1061.9967420000;431150;0.0000003992;sell;UseBit
20 декабря 2017 г. 22:59:48;0.0004240000;1061.9967420000;431149;0.0000003992;buy;Raja92
20 декабря 2017 г. 22:56:33;0.0008130000;2038.0032580000;431072;0.0000003989;buy;tiran
20 декабря 2017 г. 22:56:33;0.0008130000;2038.0032580000;431071;0.0000003989;sell;UseBit
20 декабря 2017 г. 22:54:09;0.0039770000;9949.9624720000;431004;0.0000003997;sell;vector88
20 декабря 2017 г. 22:54:09;0.0039770000;9949.9624720000;431003;0.0000003997;buy;Alex5575
20 декабря 2017 г. 22:51:30;0.0000620000;155.0265350000;430900;0.0000003999;sell;vector88
20 декабря 2017 г. 22:51:30;0.0024170000;6196.4146000000;430898;0.0000003901;sell;joblam
20 декабря 2017 г. 22:51:30;0.0024170000;6196.4146000000;430897;0.0000003901;buy;slon2014
20 декабря 2017 г. 22:50:40;0.0010980000;2816.4110260000;430812;0.0000003899;sell;joblam
20 декабря 2017 г. 22:50:40;0.0010980000;2816.4110260000;430811;0.0000003899;buy;lola
20 декабря 2017 г. 22:49:49;0.0242870000;62274.6883740000;430792;0.0000003900;sell;joblam
20 декабря 2017 г. 22:49:49;0.0242870000;62274.6883740000;430791;0.0000003900;buy;Alex5575
20 декабря 2017 г. 22:49:49;0.0019500000;5000.0000000000;430790;0.0000003900;sell;guevara4rever
20 декабря 2017 г. 22:49:49;0.0019500000;5000.0000000000;430789;0.0000003900;buy;Alex5575
20 декабря 2017 г. 22:49:49;0.0010710000;2752.8831210000;430788;0.0000003890;sell;guevara4rever
20 декабря 2017 г. 22:49:49;0.0010710000;2752.8831210000;430787;0.0000003890;buy;Alex5575
20 декабря 2017 г. 22:49:18;0.0028890000;7808.4994600000;430766;0.0000003700;sell;kent64
20 декабря 2017 г. 22:49:18;0.0028890000;7808.4994600000;430765;0.0000003700;buy;Alex5575
20 декабря 2017 г. 22:47:29;0.0301960000;81610.8108110000;430692;0.0000003700;sell;kent64
20 декабря 2017 г. 22:47:29;0.0301960000;81610.8108110000;430691;0.0000003700;buy;Alex5575
20 декабря 2017 г. 22:47:21;0.0001980000;535.6897300000;430678;0.0000003696;sell;kent64
20 декабря 2017 г. 22:47:21;0.0001980000;535.6897300000;430677;0.0000003696;buy;ruzo707
20 декабря 2017 г. 22:47:21;0.0009020000;2438.7697300000;430676;0.0000003699;sell;UseBit
20 декабря 2017 г. 22:47:21;0.0009020000;2438.7697300000;430675;0.0000003699;buy;ruzo707
20 декабря 2017 г. 22:36:19;0.0001850000;500.0000000000;430384;0.0000003700;sell;UseBit
20 декабря 2017 г. 22:36:19;0.0001850000;500.0000000000;430383;0.0000003700;buy;ivan88651
20 декабря 2017 г. 22:27:58;0.0027270000;7575.3888890000;430236;0.0000003600;sell;yurikleo
20 декабря 2017 г. 22:27:58;0.0027270000;7575.3888890000;430235;0.0000003600;buy;ke9nn
20 декабря 2017 г. 22:19:31;0.0001530000;424.6111110000;430052;0.0000003603;sell;yurikleo
20 декабря 2017 г. 22:19:31;0.0001530000;424.6111110000;430051;0.0000003603;buy;sniper
20 декабря 2017 г. 22:15:22;0.0324000000;90000.0000000000;429982;0.0000003600;buy;kent64
20 декабря 2017 г. 22:15:22;0.0324000000;90000.0000000000;429981;0.0000003600;sell;yurikleo
20 декабря 2017 г. 22:15:22;0.0007200000;2000.0000000000;429980;0.0000003600;buy;ruzo707
20 декабря 2017 г. 22:15:22;0.0007200000;2000.0000000000;429979;0.0000003600;sell;yurikleo
20 декабря 2017 г. 22:04:57;0.0000600000;161.2302700000;429729;0.0000003721;sell;UseBit
20 декабря 2017 г. 21:50:13;0.0000370000;94.3656470000;429386;0.0000003921;sell;ruzo707
20 декабря 2017 г. 21:48:14;0.0003890000;1000.0000000000;429352;0.0000003890;buy;ekarpenko
20 декабря 2017 г. 21:48:14;0.0003890000;1000.0000000000;429351;0.0000003890;sell;ruzo707
20 декабря 2017 г. 21:47:45;0.0015550000;3999.4780000000;429336;0.0000003888;sell;ruzo707
20 декабря 2017 г. 21:47:45;0.0015550000;3999.4780000000;429335;0.0000003888;buy;ekarpenko
20 декабря 2017 г. 21:43:33;0.0008740000;2247.1168790000;429220;0.0000003889;sell;guevara4rever
20 декабря 2017 г. 21:43:33;0.0008740000;2247.1168790000;429219;0.0000003889;buy;first001
20 декабря 2017 г. 21:43:33;0.0003280000;842.8831210000;429218;0.0000003891;sell;shooter2017
20 декабря 2017 г. 21:43:33;0.0003280000;842.8831210000;429217;0.0000003891;buy;first001
20 декабря 2017 г. 21:42:50;0.0001330000;359.0000000000;429216;0.0000003705;buy;individuum
20 декабря 2017 г. 21:42:50;0.0001330000;359.0000000000;429215;0.0000003705;sell;Oleksey
20 декабря 2017 г. 21:23:07;0.0000070000;20.0400000000;428713;0.0000003493;sell;SvanGrey
20 декабря 2017 г. 21:17:50;0.0071960000;19990.0000000000;428586;0.0000003600;sell;kent64
20 декабря 2017 г. 21:17:50;0.0071960000;19990.0000000000;428585;0.0000003600;buy;individuum
20 декабря 2017 г. 21:10:07;0.0007190000;2000.0000000000;428338;0.0000003595;buy;Smile13666
20 декабря 2017 г. 21:10:07;0.0007190000;2000.0000000000;428337;0.0000003595;sell;ruzo707
20 декабря 2017 г. 21:07:02;0.0010790000;3000.0000000000;428218;0.0000003597;sell;ruzo707
20 декабря 2017 г. 21:07:02;0.0010790000;3000.0000000000;428217;0.0000003597;buy;Smile13666
20 декабря 2017 г. 21:05:24;0.0013670000;4008.6705300000;428190;0.0000003410;sell;LuNata
20 декабря 2017 г. 21:05:24;0.0013670000;4008.6705300000;428189;0.0000003410;buy;ke9nn
20 декабря 2017 г. 21:03:17;0.0006810000;2000.0000000000;428102;0.0000003405;sell;ruzo707
20 декабря 2017 г. 21:03:17;0.0006810000;2000.0000000000;428101;0.0000003405;buy;Smile13666
20 декабря 2017 г. 20:26:55;0.0000960000;282.9468740000;427358;0.0000003393;sell;ruzo707
20 декабря 2017 г. 20:26:55;0.0032340000;9640.0000000000;427356;0.0000003355;sell;daruda
20 декабря 2017 г. 20:26:55;0.0032340000;9640.0000000000;427355;0.0000003355;buy;Slovakiano
20 декабря 2017 г. 20:16:10;0.0001210000;360.0000000000;427070;0.0000003361;sell;daruda
20 декабря 2017 г. 20:16:10;0.0001210000;360.0000000000;427069;0.0000003361;buy;Oleksey
20 декабря 2017 г. 19:59:24;0.0007670000;2467.1286170000;426752;0.0000003109;sell;daruda
20 декабря 2017 г. 19:59:24;0.0007670000;2467.1286170000;426751;0.0000003109;buy;ruzo707
20 декабря 2017 г. 19:58:38;0.0014990000;4819.9356910000;426742;0.0000003110;sell;daruda
20 декабря 2017 г. 19:58:38;0.0014990000;4819.9356910000;426741;0.0000003110;buy;ruzo707
