pub_date;amnt_base;amnt_trade;id;price;type;user
30 декабря 2017 г. 13:09:27;0.0032950000;0.0419740000;625568;0.0785009768;sell;eugene07;
30 декабря 2017 г. 13:09:27;0.0032950000;0.0419740000;625567;0.0785009768;buy;fufufufufu;
30 декабря 2017 г. 12:38:21;0.0032970000;0.0419990000;625204;0.0785018690;sell;eugene07;
30 декабря 2017 г. 12:38:21;0.0032970000;0.0419990000;625203;0.0785018690;buy;fufufufufu;
30 декабря 2017 г. 12:33:40;0.0032980000;0.0420120000;625122;0.0785013805;sell;eugene07;
30 декабря 2017 г. 12:33:40;0.0032980000;0.0420120000;625121;0.0785013805;buy;fufufufufu;
31 декабря 2017 г. 11:34:21;0.0004120000;0.0052450000;627780;0.0785510010;sell;eugene07;
31 декабря 2017 г. 11:34:21;0.0004120000;0.0052450000;627779;0.0785510010;buy;LuckyAlex;
31 декабря 2017 г. 11:14:28;0.0083240000;0.1060360000;627432;0.0785016410;sell;eugene07;
31 декабря 2017 г. 11:14:28;0.0083240000;0.1060360000;627431;0.0785016410;buy;Zstas1204;
31 декабря 2017 г. 12:47:11;0.0077960000;0.0999500000;628978;0.0779989995;buy;LuckyAlex;
31 декабря 2017 г. 12:47:11;0.0077960000;0.0999500000;628977;0.0779989995;sell;Valdemar13;
31 декабря 2017 г. 13:11:37;0.0015600000;0.0200000000;629362;0.0780000000;buy;LuckyAlex;
31 декабря 2017 г. 13:11:37;0.0015600000;0.0200000000;629361;0.0780000000;sell;Cromwell;
31 декабря 2017 г. 16:41:34;0.0051970000;0.0666330000;632424;0.0779943871;buy;LuckyAlex;
31 декабря 2017 г. 16:41:34;0.0051970000;0.0666330000;632423;0.0779943871;sell;Serg77;
2 января 2018 г. 10:14:56;0.0169920000;0.1975750000;649568;0.0860027840;sell;AvgustZ;
2 января 2018 г. 10:14:56;0.0169920000;0.1975750000;649567;0.0860027840;buy;groznij;
2 января 2018 г. 10:53:09;0.0061230000;0.0785020000;650268;0.0779980127;buy;LuckyAlex;
2 января 2018 г. 10:53:09;0.0061230000;0.0785020000;650267;0.0779980127;sell;fufufufufu;
2 января 2018 г. 10:52:29;0.0031220000;0.0400200000;650260;0.0780109945;buy;Cromwell;
2 января 2018 г. 10:52:29;0.0031220000;0.0400200000;650259;0.0780109945;sell;fufufufufu;
2 января 2018 г. 11:40:03;0.0015600000;0.0200000000;651068;0.0780000000;buy;LuckyAlex;
2 января 2018 г. 11:40:03;0.0015600000;0.0200000000;651067;0.0780000000;sell;BAY001;
2 января 2018 г. 15:27:14;0.0062400000;0.0800000000;655410;0.0780000000;buy;LuckyAlex;
2 января 2018 г. 15:27:14;0.0062400000;0.0800000000;655409;0.0780000000;sell;fufufufufu;
2 января 2018 г. 16:56:15;0.0010870000;0.0139330000;657392;0.0780162204;buy;LuckyAlex;
2 января 2018 г. 16:56:15;0.0010870000;0.0139330000;657391;0.0780162204;sell;deniscofe;
2 января 2018 г. 20:35:19;0.0013600000;0.0170000000;661762;0.0800000000;buy;moiseevbit;
2 января 2018 г. 20:35:19;0.0013600000;0.0170000000;661761;0.0800000000;sell;fufufufufu;
2 января 2018 г. 21:25:44;0.0391020000;0.4887720000;663518;0.0800004910;buy;moiseevbit;
2 января 2018 г. 21:25:44;0.0391020000;0.4887720000;663517;0.0800004910;sell;Jhulek;
2 января 2018 г. 21:20:50;0.0107060000;0.1338240000;663252;0.0800005978;buy;moiseevbit;
2 января 2018 г. 21:20:50;0.0107060000;0.1338240000;663251;0.0800005978;sell;pazn;
2 января 2018 г. 22:59:45;0.0002550000;0.0030000000;665874;0.0850000000;sell;Cromwell;
2 января 2018 г. 22:59:45;0.0002550000;0.0030000000;665873;0.0850000000;buy;MrD;
3 января 2018 г. 0:12:47;0.0055030000;0.0687850000;667138;0.0800029080;buy;moiseevbit;
3 января 2018 г. 0:12:47;0.0055030000;0.0687850000;667137;0.0800029080;sell;fufufufufu;
2 января 2018 г. 23:52:31;0.0096400000;0.1205050000;666822;0.0799966810;buy;moiseevbit;
2 января 2018 г. 23:52:31;0.0096400000;0.1205050000;666821;0.0799966810;sell;Invisible;
2 января 2018 г. 23:29:07;0.0025980000;0.0324790000;666470;0.0799901470;buy;moiseevbit;
2 января 2018 г. 23:29:07;0.0025980000;0.0324790000;666469;0.0799901470;sell;fufufufufu;
3 января 2018 г. 7:58:06;0.0422880000;0.5285990000;669809;0.0800001510;buy;moiseevbit;
3 января 2018 г. 7:58:06;0.0422880000;0.5285990000;669808;0.0800001510;sell;atomixfamous;
3 января 2018 г. 7:14:49;0.0533660000;0.6670710000;669491;0.0800004800;buy;moiseevbit;
3 января 2018 г. 7:14:49;0.0533660000;0.6670710000;669490;0.0800004800;sell;atomixfamous;
3 января 2018 г. 9:37:02;0.0597520000;0.7469000000;671537;0.0800000000;buy;moiseevbit;
3 января 2018 г. 9:37:02;0.0597520000;0.7469000000;671536;0.0800000000;sell;syrovets;
3 января 2018 г. 11:07:17;0.0411100000;0.5138740000;673025;0.0800001556;buy;moiseevbit;
3 января 2018 г. 11:07:17;0.0411100000;0.5138740000;673024;0.0800001556;sell;qwep;
3 января 2018 г. 10:29:53;0.1046110000;1.3076350000;672469;0.0800001529;buy;moiseevbit;
3 января 2018 г. 10:29:53;0.1046110000;1.3076350000;672468;0.0800001529;sell;atomixfamous;
3 января 2018 г. 11:32:56;0.0021000000;0.0300000000;673533;0.0700000000;sell;wade7777777;
3 января 2018 г. 11:32:56;0.0021000000;0.0300000000;673532;0.0700000000;buy;fufufufufu;
3 января 2018 г. 11:32:32;0.0014000000;0.0200000000;673523;0.0700000000;buy;ruzo707;
3 января 2018 г. 11:32:32;0.0014000000;0.0200000000;673522;0.0700000000;sell;wade7777777;
3 января 2018 г. 11:28:11;0.0031450000;0.0370000000;673439;0.0850000000;sell;Cromwell;
3 января 2018 г. 11:28:11;0.0031450000;0.0370000000;673438;0.0850000000;buy;p811;
3 января 2018 г. 11:24:13;0.0484830000;0.6215770000;673361;0.0779999900;buy;LuckyAlex;
3 января 2018 г. 11:24:13;0.0484830000;0.6215770000;673360;0.0779999900;sell;p811;
3 января 2018 г. 11:24:12;0.0001890000;0.0024210000;673359;0.0780669140;buy;sergei0207;
3 января 2018 г. 11:24:12;0.0001890000;0.0024210000;673358;0.0780669140;sell;p811;
3 января 2018 г. 11:24:12;0.0299650000;0.3745590000;673357;0.0800007480;buy;moiseevbit;
3 января 2018 г. 11:24:12;0.0299650000;0.3745590000;673356;0.0800007480;sell;p811;
3 января 2018 г. 13:34:02;0.0001910000;0.0026530000;675917;0.0719939690;buy;pm137;
3 января 2018 г. 13:34:02;0.0001910000;0.0026530000;675916;0.0719939690;sell;fufufufufu;
3 января 2018 г. 18:51:07;0.0003480000;0.0051130000;681195;0.0680618030;sell;arret1regen;
3 января 2018 г. 18:51:07;0.0003480000;0.0051130000;681194;0.0680618030;buy;fufufufufu;
3 января 2018 г. 18:49:27;0.0031430000;0.0462260000;681167;0.0679920390;buy;Cromwell;
3 января 2018 г. 18:49:27;0.0031430000;0.0462260000;681166;0.0679920390;sell;arret1regen;
4 января 2018 г. 10:57:45;0.0037230000;0.0437970000;692921;0.0850058220;sell;alex13alex;
4 января 2018 г. 10:57:45;0.0037230000;0.0437970000;692920;0.0850058220;buy;adubok219;
4 января 2018 г. 10:57:45;0.0039270000;0.0462030000;692919;0.0849944810;sell;Cromwell;
4 января 2018 г. 10:57:45;0.0039270000;0.0462030000;692918;0.0849944810;buy;adubok219;
4 января 2018 г. 10:57:03;0.0029730000;0.0410000000;692907;0.0725121950;buy;Cromwell;
4 января 2018 г. 10:57:03;0.0029730000;0.0410000000;692906;0.0725121950;sell;Valdemar13;
4 января 2018 г. 12:04:55;0.0002540000;0.0035060000;694155;0.0724472333;sell;DimaSin;
4 января 2018 г. 12:04:55;0.0002540000;0.0035060000;694154;0.0724472333;buy;fufufufufu;
4 января 2018 г. 12:03:49;0.0000360000;0.0004920000;694136;0.0731707317;sell;DimaSin;
4 января 2018 г. 12:44:58;0.0001510000;0.0017750000;694739;0.0850704230;sell;alex13alex;
