pub_date;amnt_base;amnt_trade;id;price;type;user
16 декабря 2017 г. 21:31:05;0.0781000000;0.0010000000;335261;78.1000000000;buy;anyta30098
16 декабря 2017 г. 21:22:55;23.8569730000;0.3138660000;334928;76.0100584326;buy;bitok1
16 декабря 2017 г. 21:22:55;23.8569730000;0.3138660000;334927;76.0100584326;sell;Karpatu
16 декабря 2017 г. 21:20:45;435.6855360000;5.5785600000;334810;78.1000000000;sell;Karpatu
16 декабря 2017 г. 21:20:45;435.6855360000;5.5785600000;334809;78.1000000000;buy;Voron163
16 декабря 2017 г. 21:17:30;269.3626050000;3.4489450000;334710;78.1000001450;buy;sexa
16 декабря 2017 г. 21:17:30;269.3626050000;3.4489450000;334709;78.1000001450;sell;Karpatu
16 декабря 2017 г. 21:13:01;799.6000000000;9.9950000000;334544;80.0000000000;sell;kardan3836
16 декабря 2017 г. 21:13:01;799.6000000000;9.9950000000;334543;80.0000000000;buy;tolkoton81
16 декабря 2017 г. 21:05:45;9.8775760000;0.1299510000;334420;76.0100037707;buy;bitok1
16 декабря 2017 г. 21:05:45;9.8775760000;0.1299510000;334419;76.0100037707;sell;makstit
16 декабря 2017 г. 20:47:37;760.0000000000;10.0000000000;333858;76.0000000000;buy;kardan3836
16 декабря 2017 г. 20:47:37;760.0000000000;10.0000000000;333857;76.0000000000;sell;Humentyk
16 декабря 2017 г. 20:41:16;738.0000000000;9.0000000000;333708;82.0000000000;sell;Lexir
16 декабря 2017 г. 20:41:16;738.0000000000;9.0000000000;333707;82.0000000000;buy;barsookoff
16 декабря 2017 г. 20:40:51;141.5467710000;1.7474910000;333674;81.0000000000;sell;vasli77
16 декабря 2017 г. 20:40:51;141.5467710000;1.7474910000;333673;81.0000000000;buy;barsookoff
16 декабря 2017 г. 20:40:38;269.4974160000;3.3275390000;333650;80.9900097339;sell;sexa
16 декабря 2017 г. 20:40:38;269.4974160000;3.3275390000;333649;80.9900097339;buy;barsookoff
16 декабря 2017 г. 20:40:24;884.9397510000;11.2017690000;333640;79.0000000000;sell;kardan3836
16 декабря 2017 г. 20:40:24;884.9397510000;11.2017690000;333639;79.0000000000;buy;barsookoff
16 декабря 2017 г. 22:41:41;75.0300000000;1.0000000000;337306;75.0300000000;buy;viktor001
