pub_date;amnt_base;amnt_trade;id;price;type;user;
16 декабря 2017 г. 19:16:49;5210.0256840000;0.0100970000;331441;515997.3936812915;sell;andriish;
16 декабря 2017 г. 19:16:41;7736.3880000000;0.0149930000;331438;516000.0000000000;buy;caravay;
16 декабря 2017 г. 19:16:41;7736.3880000000;0.0149930000;331437;516000.0000000000;sell;Oldtechnology;
16 декабря 2017 г. 19:16:19;1491.7129000000;0.0028870000;331420;516700.0000000000;sell;Kiseliov3395;
16 декабря 2017 г. 19:16:19;1491.7129000000;0.0028870000;331419;516700.0000000000;buy;SergyNina;
16 декабря 2017 г. 19:15:44;5166.7800000000;0.0100000000;331412;516678.0000000000;buy;volchonok573;
16 декабря 2017 г. 19:15:44;5166.7800000000;0.0100000000;331411;516678.0000000000;sell;danoleg;
16 декабря 2017 г. 19:15:40;3626.0000000000;0.0070180000;331408;516671.4163579367;sell;Kiseliov3395;
16 декабря 2017 г. 19:15:39;3626.0000000000;0.0070180000;331407;516671.4163579367;buy;Aartem;
16 декабря 2017 г. 19:15:21;8480.0804000000;0.0164120000;331396;516700.0000000000;buy;Pasikn;
16 декабря 2017 г. 19:15:21;8480.0804000000;0.0164120000;331395;516700.0000000000;sell;Kiseliov3395;
16 декабря 2017 г. 19:15:21;4997.0057000000;0.0096710000;331394;516700.0000000000;buy;kotelnikov64;
16 декабря 2017 г. 19:15:21;4997.0057000000;0.0096710000;331393;516700.0000000000;sell;Kiseliov3395;
16 декабря 2017 г. 19:15:21;19350.2727900000;0.0374490000;331392;516710.0000000000;buy;andyua;
16 декабря 2017 г. 19:15:21;19350.2727900000;0.0374490000;331391;516710.0000000000;sell;Kiseliov3395;
16 декабря 2017 г. 19:15:21;3884.9925000000;0.0075000000;331390;517999.0000000000;buy;Rondel;
16 декабря 2017 г. 19:15:21;3884.9925000000;0.0075000000;331389;517999.0000000000;sell;Kiseliov3395;
16 декабря 2017 г. 19:15:14;1035.9980000000;0.0020000000;331388;517999.0000000000;buy;Rondel;
16 декабря 2017 г. 19:15:14;1035.9980000000;0.0020000000;331387;517999.0000000000;sell;loaaary;
16 декабря 2017 г. 19:14:52;518.2000000000;0.0010000000;331376;518200.0000000000;sell;Kiseliov3395;
16 декабря 2017 г. 19:14:52;518.2000000000;0.0010000000;331375;518200.0000000000;buy;primusua;
16 декабря 2017 г. 19:14:06;518.2000000000;0.0010000000;331342;518200.0000000000;sell;Kiseliov3395;
16 декабря 2017 г. 19:14:06;518.2000000000;0.0010000000;331341;518200.0000000000;buy;Margit2018;
16 декабря 2017 г. 19:14:03;975.3940000000;0.0018830000;331340;518000.0000000000;sell;Kiseliov3395;
16 декабря 2017 г. 19:14:03;975.3940000000;0.0018830000;331339;518000.0000000000;buy;fufufufufu;
16 декабря 2017 г. 19:13:25;621.8400000000;0.0012010000;331324;517768.5262281432;sell;Kiseliov3395;
16 декабря 2017 г. 19:13:25;621.8400000000;0.0012010000;331323;517768.5262281432;buy;saha0409;
16 декабря 2017 г. 19:12:54;3517.8517140000;0.0067910000;331288;518016.7448093065;buy;Aqualex;
16 декабря 2017 г. 19:12:54;3517.8517140000;0.0067910000;331287;518016.7448093065;sell;Kiseliov3395;
16 декабря 2017 г. 19:12:10;18238.1982860000;0.0352090000;331274;517998.1904058621;sell;Kosukha93;
16 декабря 2017 г. 19:12:10;18238.1982860000;0.0352090000;331273;517998.1904058621;buy;Aqualex;
16 декабря 2017 г. 19:12:10;4661.9500000000;0.0090000000;331272;517994.4444444444;sell;volchonok573;
16 декабря 2017 г. 19:12:10;4661.9500000000;0.0090000000;331271;517994.4444444444;buy;Aqualex;
16 декабря 2017 г. 19:11:50;518.0000000000;0.0010000000;331254;518000.0000000000;sell;volchonok573;
16 декабря 2017 г. 19:11:50;518.0000000000;0.0010000000;331253;518000.0000000000;buy;Serhii1968;
16 декабря 2017 г. 19:10:01;5424.4855280000;0.0104720000;331202;517999.0000000000;sell;andyua;
16 декабря 2017 г. 19:10:01;5424.4855280000;0.0104720000;331201;517999.0000000000;buy;pelia;
16 декабря 2017 г. 19:09:55;2581.1890170000;0.0049830000;331200;517999.0000000000;sell;andyua;
16 декабря 2017 г. 19:09:55;2581.1890170000;0.0049830000;331199;517999.0000000000;buy;AtlantZ;
16 декабря 2017 г. 19:09:07;11354.0420000000;0.0219190000;331174;518000.0000000000;buy;saloed;
16 декабря 2017 г. 19:09:07;11354.0420000000;0.0219190000;331173;518000.0000000000;sell;andyua;
16 декабря 2017 г. 19:08:47;7441.1559050000;0.0143650000;331158;518005.9801601114;sell;Pasikn;
16 декабря 2017 г. 19:08:47;7441.1559050000;0.0143650000;331157;518005.9801601114;buy;pelia;
16 декабря 2017 г. 19:08:35;527.3189100000;0.0010180000;331148;517995.0000000000;sell;Pasikn;
16 декабря 2017 г. 19:08:35;527.3189100000;0.0010180000;331147;517995.0000000000;buy;ceboc;
16 декабря 2017 г. 19:08:03;516.5000000000;0.0010000000;331124;516500.0000000000;buy;SergyNina;
16 декабря 2017 г. 19:08:03;516.5000000000;0.0010000000;331123;516500.0000000000;sell;zwitrade2;
16 декабря 2017 г. 19:07:57;3441.0740000000;0.0066430000;331122;518000.0000000000;sell;Kosukha93;
